method,gesture_index,point_index,x,y,time_offset_ms,pressure,touch_major,touch_minor,vx_px_s,vy_px_s,accel_px_s2,curvature
"test2",41,11,524.00,897.00,47,0.5118,224.00,147.00,800.00,-11600.00,0.0000,0.00000000
"test2",41,12,528.00,839.00,52,0.5669,242.00,150.00,800.00,-11600.00,0.0000,0.00000000
"test2",41,13,528.05,838.24,52,0.5669,242.00,150.00,1491.30,-9707.21,442207.5000,0.00089790
"test2",41,14,537.00,780.00,58,0.6142,258.00,153.00,2400.00,-12200.00,1229106.6250,0.00000004
"test2",41,15,549.00,719.00,63,0.6535,273.00,155.00,1213.75,-6170.04,7462575.5000,0.02725631
"test2",41,16,550.21,712.83,64,0.6535,273.00,155.00,3696.56,-13207.49,408969.3750,0.00096419
"test2",41,17,565.00,660.00,68,0.6929,284.00,156.00,4000.00,-11600.00,985400.5625,0.00000002
"test2",41,18,585.00,602.00,73,0.7087,292.00,157.00,2393.86,-6942.14,1643195.6250,0.00596950
"test2",41,19,589.79,588.12,75,0.7087,292.00,157.00,4053.07,-9778.93,297012.8125,0.00130991
"test2",41,20,606.00,549.00,79,0.7323,296.00,158.00,4200.00,-8600.00,376717.4688,0.00000001
"test2",41,21,627.00,506.00,84,0.7165,295.00,156.00,3373.41,-6907.47,7687201.0000,0.00000000
"test2",41,22,633.75,492.19,86,0.7165,295.00,156.00,-3373.41,6907.47,0.0000,0.00000000
"test2",41,23,627.00,506.00,88,0.7165,295.00,156.00,-3373.41,6907.47,0.0000,0.00000000
"test2",40,0,487.00,1010.00,0,0.2913,150.00,125.00,0.00,-1400.00,460000.0000,0.00000000
"test2",40,1,487.00,996.00,10,0.2992,152.00,126.00,0.00,-6000.00,500000.0000,0.00000000
"test2",40,2,487.00,960.00,16,0.3150,160.00,127.00,0.00,-9000.00,1166666.5000,0.00000000
"test2",40,3,487.00,942.00,18,0.3150,160.00,127.00,0.00,-11333.33,898833.3750,0.00103806
"test2",40,4,487.00,908.00,21,0.3543,177.00,130.00,400.00,-14000.00,421869.0625,0.00133567
"test2",40,5,489.00,838.00,26,0.4173,202.00,134.00,1756.71,-15615.14,1722152.7500,0.00000001
"test2",40,6,496.03,775.54,30,0.4173,202.00,134.00,986.59,-8769.71,4431017.0000,0.00665100
"test2",40,7,498.00,758.00,32,0.4961,231.00,138.00,3000.00,-17400.00,418079.4688,0.00084712
"test2",40,8,513.00,671.00,37,0.5748,263.00,141.00,4025.95,-15578.69,0.0000,0.00000000
"test2",40,9,533.13,593.11,42,0.5748,263.00,141.00,4025.95,-15578.69,0.0000,0.00000000
"test2",40,10,536.00,582.00,42,0.6535,293.00,144.00,5200.00,-17600.00,3670422.2500,0.00000000
"test2",40,11,562.00,494.00,47,0.7244,318.00,146.00,0.00,0.00,0.0000,0.00000000
"test2",40,12,562.00,494.00,52,0.7244,318.00,146.00,0.00,0.00,0.0000,0.00000000
"test2",39,0,581.00,1176.00,0,0.2205,126.00,114.00,0.00,0.00,93092.8984,0.00000000
"test2",39,1,581.00,1176.00,11,0.3307,157.00,137.00,-380.31,-950.78,0.0000,0.00000000
"test2",39,2,579.10,1171.25,16,0.3307,157.00,137.00,-380.31,-950.78,0.0000,0.00000000
"test2",39,3,579.00,1171.00,16,0.3386,159.00,138.00,-1000.00,-3800.00,106666.7031,0.00175816
"test2",39,4,574.00,1152.00,21,0.3465,162.00,138.00,-1000.00,-4333.33,0.0000,0.00000000
"test2",39,5,568.00,1126.00,27,0.3622,171.00,139.00,-1000.00,-4333.33,0.0000,0.00000000
"test2",39,6,567.83,1125.25,27,0.3622,171.00,139.00,-1165.23,-6849.32,550180.6875,0.00176941
"test2",39,7,562.00,1091.00,32,0.4016,184.00,140.00,-1200.00,-9600.00,833812.6250,0.00000006
"test2",39,8,556.00,1043.00,37,0.4488,202.00,142.00,-682.86,-5463.13,4844277.5000,0.02045751
"test2",39,9,555.32,1037.54,38,0.4488,202.00,142.00,-663.43,-10307.37,467799.2188,0.00114308
"test2",39,10,552.00,986.00,43,0.5039,224.00,144.00,-200.00,-12600.00,34408.6445,0.00000000
"test2",39,11,551.00,923.00,48,0.5591,247.00,146.00,-197.27,-12427.98,1785472.6250,0.00339003
"test2",39,12,550.80,910.57,49,0.5591,247.00,146.00,299.32,-14143.01,563661.6250,0.00093181
"test2",39,13,552.00,854.00,53,0.6220,270.00,148.00,1000.00,-12000.00,1363229.3750,0.00000000
"test2",39,14,558.00,782.00,59,0.6772,290.00,150.00,1679.26,-20151.12,6720502.0000,0.00294496
"test2",39,15,559.68,761.85,60,0.6772,290.00,150.00,2330.19,-13462.22,485828.0000,0.00075094
"test2",39,16,569.00,708.00,64,0.7244,308.00,150.00,3200.00,-15200.00,104652.1719,0.00000000
"test2",39,17,585.00,632.00,69,0.7638,321.00,152.00,3307.80,-15712.04,1091560.0000,0.00292995
"test2",39,18,591.62,600.58,71,0.7638,321.00,152.00,4461.47,-13858.64,849026.3750,0.00030261
"test2",39,19,605.00,559.00,74,0.7874,331.00,152.00,3500.00,-11500.00,2003469.2500,0.00000000
"test2",39,20,626.00,490.00,80,0.7953,336.00,152.00,0.00,0.00,0.0000,0.00000000
"test2",39,21,626.00,490.00,84,0.7953,336.00,152.00,0.00,0.00,0.0000,0.00000000
"test2",38,0,527.00,1146.00,0,0.2441,154.00,102.00,0.00,0.00,51425.9492,0.00000000
"test2",38,1,527.00,1146.00,11,0.3465,159.00,140.00,-400.00,-400.00,348148.2813,0.34623802
"test2",38,2,525.00,1144.00,16,0.3465,160.00,141.00,-1175.17,-1958.62,255353.2656,0.00000000
"test2",38,3,520.30,1136.17,20,0.3465,160.00,141.00,-649.66,-1082.76,974491.5000,0.21512175
"test2",38,4,519.00,1134.00,22,0.3465,161.00,141.00,-1000.00,-3000.00,252548.7813,0.01463644
"test2",38,5,514.00,1119.00,27,0.3543,163.00,141.00,-631.15,-4207.67,262493.9688,0.00000010
"test2",38,6,511.48,1102.17,31,0.3543,163.00,141.00,-475.40,-3169.31,1497557.0000,0.01925858
"test2",38,7,511.00,1099.00,32,0.3622,168.00,141.00,-500.00,-4666.67,399192.9063,0.00289464
"test2",38,8,508.00,1071.00,38,0.3858,177.00,142.00,-371.49,-7058.37,0.0000,0.00000000
"test2",38,9,506.14,1035.71,43,0.3858,177.00,142.00,-371.49,-7058.37,0.0000,0.00000000
"test2",38,10,506.00,1033.00,43,0.4173,189.00,143.00,0.00,-9600.00,109341.4141,0.00072338
"test2",38,11,506.00,985.00,48,0.4567,204.00,144.00,333.33,-9166.67,0.0000,0.00000000
"test2",38,12,508.00,930.00,54,0.4961,220.00,145.00,333.33,-9166.67,0.0000,0.00000000
"test2",38,13,508.05,928.63,54,0.4961,220.00,145.00,1190.04,-12126.10,267112.3125,0.00123911
"test2",38,14,514.00,868.00,59,0.5433,238.00,147.00,2200.00,-13000.00,933101.1875,0.00000002
"test2",38,15,525.00,803.00,64,0.5827,255.00,148.00,1421.51,-8399.90,4008974.2500,0.01174603
"test2",38,16,526.42,794.60,65,0.5827,255.00,148.00,2915.70,-12120.02,504936.4688,0.00067048
"test2",38,17,541.00,734.00,70,0.6299,271.00,150.00,4000.00,-14400.00,202710.9531,0.00000003
"test2",38,18,561.00,662.00,75,0.6614,285.00,151.00,4271.24,-15376.59,829660.3125,0.00231211
"test2",38,19,565.27,646.62,76,0.6614,285.00,151.00,4682.19,-14655.85,582413.8750,0.00056317
"test2",38,20,584.00,588.00,80,0.7008,297.00,153.00,4500.00,-12333.33,1692196.1250,0.00000002
"test2",38,21,611.00,514.00,86,0.7402,306.00,154.00,7980.10,-21871.46,9903607.0000,0.00177414
"test2",38,22,618.98,492.13,87,0.7402,306.00,154.00,5504.97,-12282.13,82941.2969,0.00005975
"test2",38,23,641.00,443.00,91,0.7480,312.00,155.00,5600.00,-12600.00,255272.8281,0.00000000
"test2",38,24,669.00,380.00,96,0.7480,313.00,155.00,6118.38,-13766.36,15064764.0000,0.00000000
"test2",38,25,681.24,352.47,98,0.7480,313.00,155.00,-6118.38,13766.36,0.0000,0.00000000
"test2",38,26,669.00,380.00,100,0.7480,313.00,155.00,-6118.38,13766.36,0.0000,0.00000000
"test2",37,0,583.00,1168.00,0,0.2047,129.00,102.00,0.00,0.00,97912.0859,0.00000000
"test2",37,1,583.00,1168.00,11,0.3701,168.00,142.00,-400.00,-1000.00,439874.7813,0.01801667
"test2",37,2,581.00,1163.00,16,0.3701,168.00,143.00,-1312.93,-3000.95,0.0000,0.00000000
"test2",37,3,574.44,1148.00,21,0.3701,168.00,143.00,-1312.93,-3000.95,0.0000,0.00000000
"test2",37,4,574.00,1147.00,21,0.3780,171.00,143.00,-1166.67,-4000.00,368723.1875,0.00376320
"test2",37,5,567.00,1123.00,27,0.3937,178.00,143.00,-1400.00,-6200.00,0.0000,0.00000000
"test2",37,6,560.00,1092.00,32,0.4252,189.00,144.00,-1400.00,-6200.00,0.0000,0.00000000
"test2",37,7,559.97,1091.86,32,0.4252,189.00,144.00,-1393.88,-8172.92,78786.8047,0.00112665
"test2",37,8,553.00,1051.00,37,0.4567,204.00,144.00,-1000.00,-8166.67,0.0000,0.00000000
"test2",37,9,547.00,1002.00,43,0.5039,220.00,146.00,-1000.00,-8166.67,0.0000,0.00000000
"test2",37,10,546.44,997.39,43,0.5039,220.00,146.00,-287.02,-10277.39,384915.1875,0.00026614
"test2",37,11,545.00,946.00,48,0.5512,238.00,148.00,-200.00,-12200.00,68012.1641,0.00000004
"test2",37,12,544.00,885.00,53,0.5906,256.00,149.00,-194.40,-11859.99,1608091.5000,0.00864409
"test2",37,13,543.81,873.14,54,0.5906,256.00,149.00,1038.88,-10828.00,586778.3750,0.00116964
"test2",37,14,549.00,819.00,59,0.6378,273.00,150.00,2000.00,-13600.00,938744.1875,0.00000002
"test2",37,15,559.00,751.00,64,0.6772,289.00,150.00,2682.92,-18243.77,5056835.5000,0.00258864
"test2",37,16,561.68,732.76,65,0.6772,289.00,150.00,2829.27,-13189.06,424216.3438,0.00026831
"test2",37,17,573.00,680.00,69,0.7087,303.00,151.00,2666.67,-11500.00,2438830.5000,0.00000001
"test2",37,18,589.00,611.00,75,0.7323,312.00,151.00,5972.11,-25754.76,15638961.0000,0.00155529
"test2",37,19,594.97,585.25,76,0.7323,312.00,151.00,3506.97,-10311.31,527286.1875,0.00083275
"test2",37,20,609.00,544.00,80,0.7480,318.00,151.00,3800.00,-12400.00,451610.7500,0.00000000
"test2",37,21,628.00,482.00,85,0.7480,320.00,151.00,3138.39,-10241.05,8925951.0000,0.00000000
"test2",37,22,637.42,451.28,88,0.7480,320.00,151.00,-4707.58,15361.57,0.0000,0.00000000
"test2",37,23,628.00,482.00,90,0.7480,320.00,151.00,-4707.58,15361.57,0.0000,0.00000000
"test2",36,0,551.00,1105.00,0,0.2756,150.00,119.00,-200.00,-400.00,283823.1250,0.33541024
"test2",36,1,549.00,1101.00,10,0.4567,206.00,142.00,-833.33,-3166.67,272873.3750,0.00000000
"test2",36,2,544.00,1082.00,16,0.4567,207.00,143.00,-1250.00,-4750.00,1042499.7500,0.01265874
"test2",36,3,541.50,1072.50,18,0.4567,207.00,143.00,-1166.67,-6833.33,124225.9766,0.00247372
"test2",36,4,538.00,1052.00,21,0.4724,210.00,144.00,-833.33,-7000.00,587452.3750,0.00000000
"test2",36,5,533.00,1010.00,27,0.4882,218.00,145.00,-1250.00,-10500.00,1146401.5000,0.00447566
"test2",36,6,530.50,989.00,29,0.4882,218.00,145.00,-500.00,-12666.67,264108.0000,0.00068181
"test2",36,7,529.00,951.00,32,0.5197,230.00,147.00,-200.00,-13400.00,446716.3438,0.00000000
"test2",36,8,528.00,884.00,37,0.5748,246.00,150.00,-166.67,-11166.67,555555.5000,0.00272549
"test2",36,9,527.50,850.50,40,0.5748,246.00,150.00,833.33,-12500.00,808137.6875,0.00129977
"test2",36,10,530.00,813.00,43,0.6299,264.00,152.00,1600.00,-14800.00,303214.6250,0.00114046
"test2",36,11,538.00,739.00,48,0.6693,282.00,153.00,2766.27,-13831.35,0.0000,0.00000000
"test2",36,12,551.83,669.84,53,0.6693,282.00,153.00,2766.27,-13831.35,0.0000,0.00000000
"test2",36,13,553.00,664.00,53,0.7087,297.00,155.00,3166.67,-12333.33,392247.4375,0.00094989
"test2",36,14,572.00,590.00,59,0.7559,310.00,156.00,4600.00,-14200.00,0.0000,0.00000000
"test2",36,15,595.00,519.00,64,0.7717,319.00,156.00,4600.00,-14200.00,0.0000,0.00000000
"test2",36,16,596.34,514.87,64,0.7717,319.00,156.00,5132.12,-13173.05,195082.3750,0.00041676
"test2",36,17,622.00,449.00,69,0.7874,324.00,156.00,5200.00,-12200.00,671744.6875,0.00000001
"test2",36,18,648.00,388.00,74,0.7795,324.00,155.00,3883.06,-9110.23,12379065.0000,0.00000000
"test2",36,19,651.88,378.89,75,0.7795,324.00,155.00,-970.76,2277.56,0.0000,0.00000000
"test2",36,20,648.00,388.00,79,0.7795,324.00,155.00,-970.76,2277.56,0.0000,0.00000000
"test2",35,0,583.00,1128.00,0,0.2441,132.00,119.00,0.00,0.00,0.0000,0.00000000
"test2",35,1,583.00,1128.00,11,0.3543,168.00,136.00,0.00,0.00,971825.3125,0.00000000
"test2",35,2,583.00,1128.00,14,0.3543,168.00,136.00,-1500.00,-2500.00,416666.6875,0.04539669
"test2",35,3,580.00,1123.00,16,0.3622,170.00,137.00,-1000.00,-3166.67,276734.1563,0.00000000
"test2",35,4,574.00,1104.00,22,0.3701,174.00,138.00,-1500.00,-4750.00,93169.5156,0.00370831
"test2",35,5,571.00,1094.50,24,0.3701,174.00,138.00,-1333.33,-4833.33,524110.0000,0.00722857
"test2",35,6,567.00,1080.00,27,0.3858,181.00,139.00,-1200.00,-6400.00,217050.9063,0.00000000
"test2",35,7,561.00,1048.00,32,0.4173,193.00,141.00,-1000.00,-5333.33,1006153.6875,0.00254990
"test2",35,8,558.00,1032.00,35,0.4173,193.00,141.00,-1333.33,-8333.33,606955.6875,0.00462141
"test2",35,9,554.00,1007.00,38,0.4567,208.00,142.00,-600.00,-10000.00,92040.8750,0.00085447
"test2",35,10,551.00,957.00,43,0.5039,225.00,144.00,-182.01,-10192.54,1259531.5000,0.00000004
"test2",35,11,550.27,916.23,47,0.5039,225.00,144.00,-271.97,-15229.86,5264771.0000,0.00220595
"test2",35,12,550.00,901.00,48,0.5591,244.00,146.00,333.33,-10000.00,512208.7813,0.00133274
"test2",35,13,552.00,841.00,54,0.6063,262.00,148.00,1232.27,-12938.84,425469.8438,0.00000001
"test2",35,14,556.93,789.24,58,0.6063,262.00,148.00,1070.92,-11244.63,2087137.5000,0.00750510
"test2",35,15,558.00,778.00,59,0.6535,279.00,150.00,2200.00,-13000.00,159439.0469,0.00084643
"test2",35,16,569.00,713.00,64,0.6850,292.00,151.00,2874.18,-12574.56,1117569.1250,0.00000002
"test2",35,17,583.37,650.13,69,0.6850,292.00,151.00,1629.09,-7127.20,7839898.0000,0.01208887
"test2",35,18,585.00,643.00,70,0.7244,304.00,152.00,4000.00,-14600.00,140939.3750,0.00061316
"test2",35,19,605.00,570.00,75,0.7402,313.00,153.00,4692.08,-14467.24,0.0000,0.00000000
"test2",35,20,628.46,497.66,80,0.7402,313.00,153.00,4692.08,-14467.24,0.0000,0.00000000
"test2",35,21,629.00,496.00,80,0.7717,320.00,154.00,5000.00,-13400.00,2860489.5000,0.00000000
"test2",35,22,654.00,429.00,85,0.7795,324.00,154.00,0.00,0.00,0.0000,0.00000000
"test2",35,23,654.00,429.00,90,0.7795,324.00,154.00,0.00,0.00,0.0000,0.00000000
"test2",34,0,492.00,1144.00,0,0.2598,142.00,119.00,0.00,0.00,0.0000,0.00000000
"test2",34,1,492.00,1144.00,11,0.3858,166.00,151.00,0.00,0.00,897527.4375,0.00000000
"test2",34,2,492.00,1144.00,13,0.3858,166.00,151.00,-666.67,-1666.67,503076.9688,0.07363781
"test2",34,3,490.00,1139.00,16,0.3937,168.00,152.00,-500.00,-3166.67,267158.0938,0.00000000
"test2",34,4,487.00,1120.00,22,0.4016,171.00,152.00,-750.00,-4750.00,555902.7500,0.00899244
"test2",34,5,485.50,1110.50,24,0.4016,171.00,152.00,-500.00,-5833.33,523284.9063,0.00226998
"test2",34,6,484.00,1093.00,27,0.4173,179.00,152.00,-400.00,-7400.00,247026.7969,0.00000000
"test2",34,7,482.00,1056.00,32,0.4567,192.00,152.00,-333.33,-6166.67,1666666.8750,0.00235872
"test2",34,8,481.00,1037.50,35,0.4567,192.00,152.00,-333.33,-11166.67,490527.4688,0.00100410
"test2",34,9,480.00,1004.00,38,0.5039,212.00,153.00,0.00,-12600.00,420000.0000,0.00000000
"test2",34,10,480.00,941.00,43,0.5512,234.00,153.00,0.00,-10500.00,3453058.2500,0.01058201
"test2",34,11,480.00,909.50,46,0.5512,234.00,153.00,3500.00,-20250.00,3963593.0000,0.00038168
"test2",34,12,487.00,869.00,48,0.6142,258.00,153.00,1833.33,-12500.00,1052810.7500,0.00000000
"test2",34,13,498.00,794.00,54,0.6772,282.00,154.00,2750.00,-18750.00,2398639.5000,0.00287752
"test2",34,14,503.50,756.50,56,0.6772,282.00,154.00,4166.67,-14166.67,709895.0000,0.00005176
"test2",34,15,516.00,714.00,59,0.7323,305.00,155.00,4800.00,-16200.00,153481.9844,0.00047198
"test2",34,16,540.00,633.00,64,0.7874,326.00,155.00,5341.55,-15656.27,0.0000,0.00000000
"test2",34,17,566.71,554.72,69,0.7874,326.00,155.00,5341.55,-15656.27,0.0000,0.00000000
"test2",34,18,569.00,548.00,69,0.8425,344.00,156.00,6000.00,-14166.67,405555.5000,0.00053397
"test2",34,19,605.00,463.00,75,0.8740,358.00,156.00,7600.00,-16000.00,0.0000,0.00000000
"test2",34,20,643.00,383.00,80,0.8898,369.00,155.00,7600.00,-16000.00,0.0000,0.00000000
"test2",34,21,644.92,378.96,80,0.8898,369.00,155.00,-479.75,1010.01,0.0000,0.00000000
"test2",34,22,643.00,383.00,84,0.8898,369.00,155.00,-479.75,1010.01,0.0000,0.00000000
"test2",33,0,508.00,1241.00,0,0.2598,138.00,120.00,0.00,0.00,0.0000,0.00000000
"test2",33,1,508.00,1241.00,11,0.2598,144.00,117.00,0.00,0.00,0.0000,0.00000000
"test2",33,2,508.00,1241.00,13,0.2598,144.00,117.00,0.00,0.00,200308.4063,0.00000000
"test2",33,3,508.00,1241.00,16,0.2598,144.00,118.00,-333.33,-500.00,6797.1060,0.00000195
"test2",33,4,506.00,1238.00,22,0.2677,146.00,119.00,-310.71,-466.06,1613329.5000,2.65191531
"test2",33,5,505.38,1237.07,24,0.2677,146.00,119.00,-459.52,-3689.29,230159.2188,0.00302327
"test2",33,6,504.00,1226.00,27,0.2756,150.00,121.00,-500.00,-3000.00,104974.4297,0.00000000
"test2",33,7,501.00,1208.00,33,0.2992,157.00,124.00,-603.55,-3621.28,982273.7500,0.01219766
"test2",33,8,499.79,1200.76,35,0.2992,157.00,124.00,-597.64,-5585.82,471395.5313,0.00156426
"test2",33,9,498.00,1184.00,38,0.3307,168.00,127.00,-600.00,-7000.00,234188.8750,0.00000000
"test2",33,10,495.00,1149.00,43,0.3701,183.00,131.00,-500.00,-5833.33,2816672.0000,0.01425659
"test2",33,11,493.50,1131.50,46,0.3701,183.00,131.00,250.00,-14250.00,2378287.0000,0.00041019
"test2",33,12,494.00,1103.00,48,0.4173,201.00,134.00,0.00,-9500.00,0.0000,0.00000000
"test2",33,13,494.00,1046.00,54,0.4803,223.00,138.00,0.00,-9500.00,3355137.0000,0.00923361
"test2",33,14,494.00,1017.50,57,0.4803,223.00,138.00,2500.00,-19250.00,2139655.2500,0.00006836
"test2",33,15,499.00,979.00,59,0.5433,248.00,141.00,2000.00,-15000.00,277628.7500,0.00076801
"test2",33,16,509.00,904.00,64,0.6063,273.00,143.00,2729.71,-13819.12,243966.6250,0.00000001
"test2",33,17,519.92,848.72,68,0.6063,273.00,143.00,2540.59,-12861.76,2194023.0000,0.00183214
"test2",33,18,525.00,823.00,70,0.6693,298.00,145.00,4000.00,-17000.00,184188.6719,0.00041815
"test2",33,19,545.00,738.00,75,0.7323,321.00,147.00,4772.92,-17500.73,128619.1406,0.00000003
"test2",33,20,564.09,668.00,79,0.7323,321.00,147.00,4908.33,-17997.07,18654388.0000,0.00000000
"test2",33,21,569.00,650.00,80,0.7795,342.00,147.00,0.00,0.00,0.0000,0.00000000
"test2",33,22,569.00,650.00,84,0.7795,342.00,147.00,0.00,0.00,0.0000,0.00000000
"test2",32,0,499.00,1063.00,0,0.2441,162.00,96.00,0.00,0.00,158186.4688,0.00000000
"test2",32,1,499.00,1063.00,11,0.4409,196.00,145.00,-500.00,-1666.67,555805.5625,0.04745196
"test2",32,2,496.00,1053.00,17,0.4488,198.00,146.00,-600.00,-5000.00,167862.4063,0.00000000
"test2",32,3,493.00,1028.00,22,0.4567,202.00,146.00,-500.00,-4166.67,2726470.7500,0.00526193
"test2",32,4,491.50,1015.50,25,0.4567,202.00,146.00,-1750.00,-12250.00,919918.4375,0.00378663
"test2",32,5,488.00,991.00,27,0.4803,213.00,147.00,-400.00,-11000.00,366908.9375,0.00000000
"test2",32,6,486.00,936.00,32,0.5276,231.00,148.00,-333.33,-9166.67,1227262.1250,0.00184757
"test2",32,7,485.00,908.50,35,0.5276,231.00,148.00,0.00,-12833.33,621924.6250,0.00121437
"test2",32,8,485.00,870.00,38,0.5984,254.00,150.00,600.00,-14600.00,487077.3750,0.00000000
"test2",32,9,488.00,797.00,43,0.6614,279.00,152.00,500.00,-12166.67,949333.7500,0.00589739
"test2",32,10,489.50,760.50,46,0.6614,279.00,152.00,3166.67,-13166.67,748496.3125,0.00053688
"test2",32,11,499.00,721.00,49,0.7165,303.00,153.00,3400.00,-15400.00,241535.4219,0.00096404
"test2",32,12,516.00,644.00,54,0.7795,325.00,155.00,4539.31,-14999.42,261951.7344,0.00000004
"test2",32,13,534.16,584.00,58,0.7795,325.00,155.00,4842.77,-16002.32,4172704.2500,0.00371705
"test2",32,14,539.00,568.00,59,0.8346,343.00,156.00,4666.67,-11833.33,671754.7500,0.00109974
"test2",32,15,567.00,497.00,65,0.8661,357.00,157.00,7085.74,-15057.19,2013097.8750,0.00000001
"test2",32,16,595.34,436.77,69,0.8661,357.00,157.00,3657.04,-7771.24,5829061.5000,0.01673976
"test2",32,17,599.00,429.00,70,0.8898,365.00,157.00,7200.00,-12400.00,2867751.7500,0.00000000
"test2",32,18,635.00,367.00,75,0.8898,367.00,157.00,0.00,0.00,0.0000,0.00000000
"test2",32,19,635.00,367.00,79,0.8898,367.00,157.00,0.00,0.00,0.0000,0.00000000
"test2",31,0,571.00,1210.00,0,0.2362,132.00,115.00,0.00,0.00,0.0000,0.00000000
"test2",31,1,571.00,1210.00,11,0.2362,132.00,116.00,0.00,0.00,527046.2500,0.00000000
"test2",31,2,571.00,1210.00,13,0.2362,132.00,116.00,-333.33,-1000.00,458122.8438,0.03162276
"test2",31,3,570.00,1207.00,16,0.2441,134.00,117.00,-666.67,-2333.33,113060.5313,0.00000000
"test2",31,4,566.00,1193.00,22,0.2520,138.00,119.00,-853.03,-2985.60,846491.1250,0.02849379
"test2",31,5,564.29,1187.03,24,0.2520,138.00,119.00,-764.65,-4676.27,281526.9375,0.00464475
"test2",31,6,562.00,1173.00,27,0.2756,146.00,122.00,-1200.00,-5400.00,203314.9531,0.00000001
"test2",31,7,556.00,1146.00,32,0.3071,158.00,125.00,-979.47,-4407.63,1066039.0000,0.01596116
"test2",31,8,553.06,1132.78,35,0.3071,158.00,125.00,-687.19,-7592.37,337133.0000,0.00101905
"test2",31,9,551.00,1110.00,38,0.3386,172.00,129.00,-600.00,-8600.00,287363.5000,0.00000000
"test2",31,10,548.00,1067.00,43,0.3858,189.00,132.00,-500.00,-7166.67,785674.1875,0.00319648
"test2",31,11,546.50,1045.50,46,0.3858,189.00,132.00,-166.67,-9500.00,645018.8750,0.00147670
"test2",31,12,546.00,1017.00,49,0.4331,207.00,136.00,200.00,-11400.00,570087.6875,0.00000000
"test2",31,13,547.00,960.00,54,0.4961,227.00,140.00,250.00,-14250.00,1733052.7500,0.00402997
"test2",31,14,547.50,931.50,56,0.4961,227.00,140.00,1833.33,-11166.67,754410.7500,0.00000000
"test2",31,15,553.00,898.00,59,0.5433,246.00,143.00,2200.00,-13400.00,153219.8438,0.00069052
"test2",31,16,564.00,831.00,64,0.5906,263.00,144.00,2759.22,-12876.37,927875.4375,0.00000002
"test2",31,17,575.04,779.49,68,0.5906,263.00,144.00,1981.57,-9247.25,2732100.2500,0.00390443
"test2",31,18,579.00,761.00,70,0.6299,278.00,146.00,3800.00,-14400.00,270572.4063,0.00055959
"test2",31,19,598.00,689.00,75,0.6614,291.00,147.00,4706.77,-15403.99,1312267.0000,0.00000001
"test2",31,20,616.83,627.38,79,0.6614,291.00,147.00,3172.91,-10384.03,10857970.0000,0.00000000
"test2",31,21,620.00,617.00,80,0.6850,300.00,147.00,0.00,0.00,0.0000,0.00000000
"test2",31,22,620.00,617.00,84,0.6850,300.00,147.00,0.00,0.00,0.0000,0.00000000
"test2",30,0,561.00,1218.00,0,0.2362,137.00,114.00,0.00,0.00,0.0000,0.00000000
"test2",30,1,561.00,1218.00,11,0.3150,155.00,133.00,0.00,0.00,0.0000,0.00000000
"test2",30,2,561.00,1218.00,11,0.3150,155.00,133.00,-400.00,-400.00,299481.0625,0.44194180
"test2",30,3,559.00,1216.00,16,0.3228,156.00,134.00,-833.33,-1833.33,0.0000,0.00000000
"test2",30,4,554.00,1205.00,22,0.3228,156.00,134.00,-833.33,-1833.33,0.0000,0.00000000
"test2",30,5,553.34,1203.54,22,0.3228,156.00,134.00,-1067.27,-2707.98,220010.5938,0.00653729
"test2",30,6,548.00,1190.00,27,0.3307,159.00,135.00,-1200.00,-3800.00,29200.0391,0.00000042
"test2",30,7,542.00,1171.00,32,0.3386,165.00,135.00,-1156.07,-3660.77,607213.3125,0.01158163
"test2",30,8,540.84,1167.34,33,0.3386,165.00,135.00,-1168.79,-4267.85,626461.8125,0.00814276
"test2",30,9,535.00,1146.00,38,0.3701,175.00,137.00,-1200.00,-7400.00,262919.2813,0.00000003
"test2",30,10,529.00,1109.00,43,0.4016,189.00,138.00,-989.56,-6102.36,2581384.2500,0.01058701
"test2",30,11,527.02,1096.80,45,0.4016,189.00,138.00,-1006.96,-11265.10,651634.9375,0.00177148
"test2",30,12,524.00,1063.00,48,0.4409,205.00,141.00,-166.67,-9500.00,222232.7656,0.00000001
"test2",30,13,523.00,1006.00,54,0.4961,225.00,143.00,-190.06,-10833.19,2032711.7500,0.00448270
"test2",30,14,522.62,984.33,56,0.4961,225.00,143.00,793.38,-14777.87,335622.5000,0.00152804
"test2",30,15,525.00,940.00,59,0.5591,245.00,146.00,1800.00,-14800.00,778987.7500,0.00000000
"test2",30,16,534.00,866.00,64,0.6142,267.00,149.00,1329.75,-10933.55,1779940.6250,0.00479187
"test2",30,17,537.99,833.20,67,0.6142,267.00,149.00,3670.25,-15733.11,471721.1250,0.00084682
"test2",30,18,549.00,786.00,70,0.6772,288.00,151.00,4600.00,-16800.00,870919.0625,0.00000000
"test2",30,19,572.00,702.00,75,0.7244,307.00,153.00,5750.00,-21000.00,3007225.0000,0.00209509
"test2",30,20,583.50,660.00,77,0.7244,307.00,153.00,6166.67,-15000.00,810197.3125,0.00015107
"test2",30,21,602.00,615.00,80,0.7717,324.00,153.00,7200.00,-17200.00,3729235.7500,0.00000000
"test2",30,22,638.00,529.00,85,0.8031,339.00,153.00,0.00,0.00,0.0000,0.00000000
"test2",30,23,638.00,529.00,90,0.8031,339.00,153.00,0.00,0.00,0.0000,0.00000000
