method,gesture_index,point_index,x,y,time_offset_ms,pressure,touch_major,touch_minor,vx_px_s,vy_px_s,accel_px_s2,curvature
"test3",9,15,269.19,429.49,957,1.0000,0.00,0.00,-90.91,-500.00,7699.9585,0.00000000
"test3",9,16,263.19,396.49,1023,1.0000,0.00,0.00,0.00,0.00,0.0000,0.00000000
"test3",9,17,263.19,396.49,1079,0.0000,0.00,0.00,0.00,0.00,0.0000,0.00000000
"test3",8,0,651.53,973.80,0,1.0000,0.00,0.00,-25.53,-42.55,2514.9705,0.15346158
"test3",8,1,645.53,963.80,235,1.0000,0.00,0.00,-250.00,-589.29,2153.6235,0.00000000
"test3",8,2,631.53,930.80,291,1.0000,0.00,0.00,-202.90,-478.26,1916.5439,0.00000000
"test3",8,3,617.53,897.80,360,1.0000,0.00,0.00,-254.55,-600.00,803.4036,0.00000000
"test3",8,4,603.53,864.80,415,1.0000,0.00,0.00,-237.29,-559.32,950.5734,0.00000000
"test3",8,5,589.53,831.80,474,1.0000,0.00,0.00,-215.38,-507.69,1190.8033,0.00000000
"test3",8,6,575.53,798.80,539,1.0000,0.00,0.00,-245.61,-578.95,197.0211,0.00000000
"test3",8,7,561.53,765.80,596,1.0000,0.00,0.00,-250.00,-589.29,3224.0630,0.00000000
"test3",8,8,547.53,732.80,652,1.0000,0.00,0.00,-179.49,-423.08,4098.7788,0.00000000
"test3",8,9,533.53,699.80,730,1.0000,0.00,0.00,-304.35,-717.39,8470.4385,0.00000000
"test3",8,10,519.53,666.80,776,1.0000,0.00,0.00,-152.17,-358.70,14927.5703,0.00000004
"test3",8,11,505.53,633.80,868,1.0000,0.00,0.00,-688.53,-1622.96,36221.0898,0.00000000
"test3",8,12,484.19,583.49,899,1.0000,0.00,0.00,-250.00,-589.29,2153.6235,0.00000000
"test3",8,13,470.19,550.49,955,1.0000,0.00,0.00,-202.90,-478.26,1916.5439,0.00000000
"test3",8,14,456.19,517.49,1024,1.0000,0.00,0.00,-254.55,-600.00,415.7966,0.00000000
"test3",8,15,442.19,484.49,1079,1.0000,0.00,0.00,-245.61,-578.95,1646.7478,0.00000000
"test3",8,16,428.19,451.49,1136,1.0000,0.00,0.00,-208.96,-492.54,7376.1377,0.00306488
"test3",8,17,414.19,418.49,1203,1.0000,0.00,0.00,-71.43,-17.86,0.0000,0.00000000
"test3",8,18,410.19,417.49,1259,0.0000,0.00,0.00,-71.43,-17.86,0.0000,0.00000000
"test3",7,0,240.28,891.64,0,1.0000,0.00,0.00,0.00,32.52,2261.9680,2.09046054
"test3",7,1,240.28,895.64,123,1.0000,0.00,0.00,271.93,-26.32,1824.9858,0.00531724
"test3",7,2,271.28,892.64,237,1.0000,0.00,0.00,469.70,-90.91,1911.6793,0.00570109
"test3",7,3,302.28,886.64,303,1.0000,0.00,0.00,543.86,-192.98,307.7872,0.00087101
"test3",7,4,333.28,875.64,360,1.0000,0.00,0.00,543.86,-210.53,1527.0626,0.00000000
"test3",7,5,364.28,863.64,417,1.0000,0.00,0.00,462.69,-179.10,1880.9644,0.00205618
"test3",7,6,395.28,851.64,484,1.0000,0.00,0.00,563.64,-254.55,392.1928,0.00076006
"test3",7,7,426.28,837.64,539,1.0000,0.00,0.00,543.86,-263.16,2951.8093,0.00000000
"test3",7,8,457.28,822.64,596,1.0000,0.00,0.00,392.41,-189.87,4169.2183,0.00000000
"test3",7,9,488.28,807.64,675,1.0000,0.00,0.00,688.89,-333.33,3340.5818,0.00000000
"test3",7,10,519.28,792.64,720,1.0000,0.00,0.00,553.57,-267.86,1802.9519,0.00000000
"test3",7,11,550.28,777.64,776,1.0000,0.00,0.00,462.69,-223.88,1345.9164,0.00000000
"test3",7,12,581.28,762.64,843,1.0000,0.00,0.00,543.86,-263.16,1714.6541,0.00000000
"test3",7,13,612.28,747.64,900,1.0000,0.00,0.00,455.88,-220.59,216.2628,0.00075899
"test3",7,14,643.28,732.64,968,1.0000,0.00,0.00,455.88,-235.29,1783.2330,0.00000000
"test3",7,15,674.28,716.64,1036,1.0000,0.00,0.00,563.64,-290.91,3955.0408,0.00259094
"test3",7,16,705.28,700.64,1091,1.0000,0.00,0.00,350.88,-245.61,6593.3862,0.00461702
"test3",7,17,725.28,686.64,1148,1.0000,0.00,0.00,17.86,-71.43,0.0000,0.00000000
"test3",7,18,726.28,682.64,1204,0.0000,0.00,0.00,17.86,-71.43,0.0000,0.00000000
"test3",6,0,571.28,875.64,0,1.0000,0.00,0.00,-57.78,-53.33,2680.1716,0.02881160
"test3",6,1,558.28,863.64,225,1.0000,0.00,0.00,-472.73,-490.91,2368.9028,0.00000000
"test3",6,2,532.28,836.64,280,1.0000,0.00,0.00,-382.35,-397.06,1737.0549,0.00000000
"test3",6,3,506.28,809.64,348,1.0000,0.00,0.00,-464.29,-482.14,3585.7778,0.00000000
"test3",6,4,480.28,782.64,404,1.0000,0.00,0.00,-325.00,-337.50,5269.1968,0.00362503
"test3",6,5,454.28,755.64,484,1.0000,0.00,0.00,-568.18,-681.82,7308.3696,0.00000000
"test3",6,6,429.28,725.64,528,1.0000,0.00,0.00,-362.32,-434.78,2087.8643,0.00000000
"test3",6,7,404.28,695.64,597,1.0000,0.00,0.00,-454.55,-545.45,452.9657,0.00000000
"test3",6,8,379.28,665.64,652,1.0000,0.00,0.00,-438.60,-526.32,3347.1938,0.00000000
"test3",6,9,354.28,635.64,709,1.0000,0.00,0.00,-316.46,-379.75,2730.4197,0.00000000
"test3",6,10,329.28,605.64,788,1.0000,0.00,0.00,-454.55,-545.45,2868.7786,0.00000000
"test3",6,11,304.28,575.64,843,1.0000,0.00,0.00,-555.56,-666.67,3788.0410,0.00000000
"test3",6,12,279.28,545.64,888,1.0000,0.00,0.00,-446.43,-535.71,2197.5115,0.00000000
"test3",6,13,254.28,515.64,944,1.0000,0.00,0.00,-367.65,-441.18,1809.7153,0.00000000
"test3",6,14,229.28,485.64,1012,1.0000,0.00,0.00,-446.43,-535.71,218.4659,0.00000000
"test3",6,15,204.28,455.64,1068,1.0000,0.00,0.00,-438.60,-526.32,3236.0105,0.00000000
"test3",6,16,179.28,425.64,1125,1.0000,0.00,0.00,-320.51,-384.62,6069.7065,0.00174634
"test3",6,17,154.28,395.64,1203,1.0000,0.00,0.00,-44.44,0.00,0.0000,0.00000000
"test3",6,18,152.28,395.64,1248,0.0000,0.00,0.00,-44.44,0.00,0.0000,0.00000000
"test3",5,0,375.28,852.64,0,1.0000,0.00,0.00,0.00,-35.95,1249.1310,0.00000000
"test3",5,1,375.28,841.64,306,1.0000,0.00,0.00,0.00,-418.18,3371.2532,0.00378072
"test3",5,2,375.28,818.64,361,1.0000,0.00,0.00,36.36,-600.00,2090.3215,0.00073865
"test3",5,3,377.28,785.64,416,1.0000,0.00,0.00,44.12,-485.29,955.4813,0.00000000
"test3",5,4,380.28,752.64,484,1.0000,0.00,0.00,50.00,-550.00,1775.9976,0.00073541
"test3",5,5,383.28,719.64,544,1.0000,0.00,0.00,27.03,-445.95,1800.6145,0.00000000
"test3",5,6,385.28,686.64,618,1.0000,0.00,0.00,35.09,-578.95,2713.4958,0.00000000
"test3",5,7,387.28,653.64,675,1.0000,0.00,0.00,44.44,-733.33,5522.0977,0.00000000
"test3",5,8,389.28,620.64,720,1.0000,0.00,0.00,29.41,-485.29,1570.0170,0.00110893
"test3",5,9,391.28,587.64,788,1.0000,0.00,0.00,53.57,-589.29,1864.6506,0.00000000
"test3",5,10,394.28,554.64,844,1.0000,0.00,0.00,44.12,-485.29,1535.5947,0.00000000
"test3",5,11,397.28,521.64,912,1.0000,0.00,0.00,53.57,-589.29,318.8775,0.00090701
"test3",5,12,400.28,488.64,968,1.0000,0.00,0.00,35.71,-589.29,354.0381,0.00089722
"test3",5,13,402.28,455.64,1024,1.0000,0.00,0.00,52.63,-578.95,1773.7146,0.00000000
"test3",5,14,405.28,422.64,1081,1.0000,0.00,0.00,43.48,-478.26,2094.1272,0.00118082
"test3",5,15,408.28,389.64,1150,1.0000,0.00,0.00,37.74,-622.64,871.0069,0.00084915
"test3",5,16,410.28,356.64,1203,1.0000,0.00,0.00,52.63,-578.95,1692.7869,0.00076028
"test3",5,17,413.28,323.64,1260,1.0000,0.00,0.00,29.41,-485.29,1532.0944,0.00000000
"test3",5,18,415.28,290.64,1328,1.0000,0.00,0.00,35.71,-589.29,318.8775,0.00091324
"test3",5,19,417.28,257.64,1384,1.0000,0.00,0.00,53.57,-589.29,10531.4805,0.00151619
"test3",5,20,420.28,224.64,1440,1.0000,0.00,0.00,29.85,0.00,0.0000,0.00000000
"test3",5,21,422.28,224.64,1507,0.0000,0.00,0.00,29.85,0.00,0.0000,0.00000000
"test3",4,0,650.28,912.64,0,1.0000,0.00,0.00,0.00,-43.96,3448.0505,0.82727265
"test3",4,1,650.28,904.64,182,1.0000,0.00,0.00,-290.91,-600.00,425.3932,0.00000000
"test3",4,2,634.28,871.64,237,1.0000,0.00,0.00,-280.70,-578.95,1684.7546,0.00000000
"test3",4,3,618.28,838.64,294,1.0000,0.00,0.00,-238.81,-492.54,0.0000,0.00000000
"test3",4,4,602.28,805.64,361,1.0000,0.00,0.00,-238.81,-492.54,1604.7823,0.00000000
"test3",4,5,586.28,772.64,428,1.0000,0.00,0.00,-285.71,-589.29,205.1679,0.00000000
"test3",4,6,570.28,739.64,484,1.0000,0.00,0.00,-280.70,-578.95,410.4672,0.00000000
"test3",4,7,554.28,706.64,541,1.0000,0.00,0.00,-290.91,-600.00,2317.7695,0.00000000
"test3",4,8,538.28,673.64,596,1.0000,0.00,0.00,-235.29,-485.29,1530.5986,0.00000000
"test3",4,9,522.28,640.64,664,1.0000,0.00,0.00,-280.70,-578.95,620.0599,0.00069333
"test3",4,10,506.28,607.64,721,1.0000,0.00,0.00,-309.09,-600.00,2479.8967,0.00052179
"test3",4,11,489.28,574.64,776,1.0000,0.00,0.00,-235.29,-485.29,1699.5604,0.00000000
"test3",4,12,473.28,541.64,844,1.0000,0.00,0.00,-285.71,-589.29,0.0000,0.00000000
"test3",4,13,457.28,508.64,900,1.0000,0.00,0.00,-285.71,-589.29,3508.3774,0.00000000
"test3",4,14,441.28,475.64,956,1.0000,0.00,0.00,-200.00,-412.50,4688.4683,0.00000000
"test3",4,15,425.28,442.64,1036,1.0000,0.00,0.00,-363.64,-750.00,4161.9434,0.00051643
"test3",4,16,409.28,409.64,1080,1.0000,0.00,0.00,-298.25,-578.95,11425.4922,0.00000000
"test3",4,17,392.28,376.64,1137,1.0000,0.00,0.00,0.00,0.00,0.0000,0.00000000
"test3",4,18,392.28,376.64,1204,0.0000,0.00,0.00,0.00,0.00,0.0000,0.00000000
"test3",3,0,422.28,877.64,0,1.0000,0.00,0.00,32.89,-65.79,1930.9625,0.13348109
"test3",3,1,432.28,857.64,304,1.0000,0.00,0.00,472.73,-454.55,2419.3140,0.00000000
"test3",3,2,458.28,832.64,359,1.0000,0.00,0.00,376.81,-362.32,1758.7162,0.00000000
"test3",3,3,484.28,807.64,428,1.0000,0.00,0.00,464.29,-446.43,201.7841,0.00000000
"test3",3,4,510.28,782.64,484,1.0000,0.00,0.00,456.14,-438.60,1656.9685,0.00000000
"test3",3,5,536.28,757.64,541,1.0000,0.00,0.00,388.06,-373.13,1578.3152,0.00000000
"test3",3,6,562.28,732.64,608,1.0000,0.00,0.00,464.29,-446.43,2166.9895,0.00000000
"test3",3,7,588.28,707.64,664,1.0000,0.00,0.00,376.81,-362.32,344.3640,0.00000000
"test3",3,8,614.28,682.64,733,1.0000,0.00,0.00,393.94,-378.79,3864.1829,0.00000000
"test3",3,9,640.28,657.64,799,1.0000,0.00,0.00,577.78,-555.56,6195.4932,0.00000000
"test3",3,10,666.28,632.64,844,1.0000,0.00,0.00,376.81,-362.32,1431.3036,0.00131285
"test3",3,11,692.28,607.64,913,1.0000,0.00,0.00,428.57,-446.43,11050.8438,0.00000000
"test3",3,12,716.28,582.64,969,1.0000,0.00,0.00,0.00,0.00,0.0000,0.00000000
"test3",3,13,716.28,582.64,1036,0.0000,0.00,0.00,0.00,0.00,0.0000,0.00000000
"test3",2,0,308.50,827.50,0,1.0000,0.00,0.00,0.00,-88.24,2189.9106,0.13737372
"test3",2,1,308.50,821.50,68,1.0000,0.00,0.00,-72.73,-218.18,3428.2346,0.00000001
"test3",2,2,304.50,809.50,123,1.0000,0.00,0.00,-132.35,-397.06,2907.4287,0.00142219
"test3",2,3,295.50,782.50,191,1.0000,0.00,0.00,-178.57,-589.29,0.0000,0.00000000
"test3",2,4,285.50,749.50,247,1.0000,0.00,0.00,-178.57,-589.29,0.0000,0.00000000
"test3",2,5,275.50,716.50,303,1.0000,0.00,0.00,-178.57,-589.29,2071.6155,0.00000000
"test3",2,6,265.50,683.50,359,1.0000,0.00,0.00,-144.93,-478.26,1843.5636,0.00000000
"test3",2,7,255.50,650.50,428,1.0000,0.00,0.00,-181.82,-600.00,399.9635,0.00000000
"test3",2,8,245.50,617.50,483,1.0000,0.00,0.00,-175.44,-578.95,1716.8215,0.00000000
"test3",2,9,235.50,584.50,540,1.0000,0.00,0.00,-147.06,-485.29,1762.6003,0.00000000
"test3",2,10,225.50,551.50,608,1.0000,0.00,0.00,-181.82,-600.00,203.5532,0.00000000
"test3",2,11,215.50,518.50,663,1.0000,0.00,0.00,-178.57,-589.29,1940.3820,0.00000000
"test3",2,12,205.50,485.50,719,1.0000,0.00,0.00,-147.06,-485.29,1285.7164,0.00000000
"test3",2,13,195.50,452.50,787,1.0000,0.00,0.00,-172.41,-568.97,5355.7690,0.00299469
"test3",2,14,185.50,419.50,845,1.0000,0.00,0.00,-142.86,-259.74,3607.2600,0.00575548
"test3",2,15,174.50,399.50,922,1.0000,0.00,0.00,-44.44,0.00,0.0000,0.00000000
"test3",2,16,172.50,399.50,967,0.0000,0.00,0.00,-44.44,0.00,0.0000,0.00000000
"test3",1,0,544.50,874.50,0,1.0000,0.00,0.00,0.00,-88.35,1623.2285,0.00000000
"test3",1,1,544.50,852.50,249,1.0000,0.00,0.00,0.00,-492.54,3593.9709,0.00000000
"test3",1,2,544.50,819.50,316,1.0000,0.00,0.00,0.00,-733.33,5511.9839,0.00000000
"test3",1,3,544.50,786.50,361,1.0000,0.00,0.00,0.00,-485.29,1529.2883,0.00000000
"test3",1,4,544.50,753.50,429,1.0000,0.00,0.00,0.00,-589.29,184.6128,0.00000000
"test3",1,5,544.50,720.50,485,1.0000,0.00,0.00,0.00,-578.95,1515.9661,0.00000000
"test3",1,6,544.50,687.50,542,1.0000,0.00,0.00,0.00,-492.54,1444.0057,0.00000000
"test3",1,7,544.50,654.50,609,1.0000,0.00,0.00,0.00,-589.29,191.3267,0.00000000
"test3",1,8,544.50,621.50,665,1.0000,0.00,0.00,0.00,-600.00,3409.0911,0.00000000
"test3",1,9,544.50,588.50,720,1.0000,0.00,0.00,0.00,-412.50,4010.4170,0.00000000
"test3",1,10,544.50,555.50,800,1.0000,0.00,0.00,0.00,-733.33,3201.0593,0.00000000
"test3",1,11,544.50,522.50,845,1.0000,0.00,0.00,0.00,-589.29,10522.9590,0.00000000
"test3",1,12,544.50,489.50,901,1.0000,0.00,0.00,0.00,0.00,0.0000,0.00000000
"test3",1,13,544.50,489.50,970,0.0000,0.00,0.00,0.00,0.00,0.0000,0.00000000
